symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime,grid_layer
AAVE/USDT-layer3,short,97.86319999999999,95.0,0.17402431164068016,17.52203019363782,0.49145417868361235,0.49145417868361235,2.8845628896051636,2.639437999233386,网格止盈-3,1,2024-01-19 00:15:00,17.03738824536019,grid,bearish,2024-01-19 03:15:00,range_bound,3.0
AAVE/USDT-layer3,short,97.8596,95.0,0.1740371156792278,17.522066580509073,0.4908640549861107,0.4908640549861107,2.8809932072362336,2.573383829178188,网格止盈-3,1,2024-01-19 05:15:00,17.03801500653317,grid,bearish,2024-01-19 15:00:00,range_bound,3.0
AAVE/USDT-layer3,short,94.1484,96.94709999999999,0.18802814519884856,17.16923363586108,-0.5333153895781926,-0.5333153895781926,-3.011442860305688,-1.2598789027163761,网格止损-3,1,2024-01-19 17:30:00,17.709630045049447,grid,bearish,2024-01-19 20:00:00,range_bound,3.0
AAVE/USDT-layer1,short,97.88,95.9396,0.17365347782724494,17.327360737142826,0.3301583274120932,0.3301583274120932,1.9416508018778564,1.2225769671208988,网格止盈-1,1,2024-01-19 20:15:00,17.004001290694625,grid,bearish,2024-01-19 20:45:00,range_bound,1.0
AAVE/USDT-layer1,short,97.88,95.93979999999999,0.17365910313621383,17.327887305671503,0.3301342906988938,0.3301342906988938,1.9414465517430182,1.9503227729323291,网格止盈-1,1,2024-01-19 23:15:00,17.004552116178598,grid,bearish,2024-01-22 01:15:00,range_bound,1.0
AAVE/USDT-layer2,short,95.9708,94.0616,0.18063450704679465,17.673571294480706,0.33793314559418547,0.33793314559418547,1.9485756652421187,1.0049505655042317,网格止盈-2,1,2024-01-19 18:30:00,17.342572404146075,grid,bearish,2024-01-22 04:30:00,range_bound,2.0
AAVE/USDT-layer2,short,95.97739999999999,94.07479999999998,0.1806094809211053,17.67112222120012,0.33669382704283324,0.33669382704283324,1.9415650502495294,1.5588239523458058,网格止盈-2,1,2024-01-22 05:30:00,17.34136216551495,grid,bearish,2024-01-22 08:00:00,range_bound,2.0
AAVE/USDT-layer3,short,94.0944,91.52,0.1882440227293154,18.190238701066722,0.4775303287654285,0.4775303287654285,2.694897826888389,2.132434407997303,网格止盈-3,1,2024-01-22 04:45:00,17.719793455650212,grid,bearish,2024-01-22 19:30:00,range_bound,3.0
AAVE/USDT-layer3,short,94.1412,91.52,0.18805690740743367,18.189756136148407,0.4858532045237156,0.4858532045237156,2.743230929490685,1.4992384224569846,网格止盈-3,1,2024-01-22 20:30:00,17.710984492797344,grid,bearish,2024-01-22 23:30:00,range_bound,3.0
AAVE/USDT-layer3,short,94.13759999999999,91.52,0.1880712909866123,18.189793541682917,0.485213579301603,0.485213579301603,2.7395147046898787,3.117924126071579,网格止盈-3,1,2024-01-23 04:30:00,17.711661794366265,grid,bearish,2024-01-23 07:45:00,range_bound,3.0
AAVE/USDT-layer3,short,90.21000000000001,88.42,0.20441868836415003,18.799143085550874,0.35853320822089785,0.35853320822089785,1.9434815587122938,1.656102433821629,网格止盈-3,1,2024-01-23 23:30:00,18.44798612128091,grid,bearish,2024-01-24 18:15:00,range_bound,3.0
