symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
ETH/USDT,long,3229.749875216111,3197.45237646395,0.19506154480704022,623.448,-6.552000000000001,-6.552000000000001,-1.039584166333467,-0.9149251305748431,止损,1,2025-01-19 08:30:00,630.252,grid,neutral,2025-01-19 09:00:00,range_bound
ETH/USDT,long,3192.558553602302,3160.632968066279,0.19719962451107667,623.0238059807999,-6.547542019199984,-6.547542019199984,-1.0395841663334642,-0.56740923053044,止损,1,2025-01-19 10:30:00,629.8231765392,grid,neutral,2025-01-19 11:15:00,range_bound
ETH/USDT,long,3204.9556608069047,3204.955660806905,0.19630317989997492,628.8913304597589,-0.2516571950618391,-0.2516571950618391,-0.039984006397426844,8.24987520036243e-15,网格止盈,1,2025-01-19 12:45:00,629.3946448498828,grid,neutral,2025-01-19 12:45:00,range_bound
ETH/USDT,long,3217.352768011508,3217.352768011508,0.19553692871455514,628.8596343367036,-0.2516445115392972,-0.2516445115392972,-0.03998400639744103,0.0,网格止盈,1,2025-01-19 13:15:00,629.3629233597823,grid,neutral,2025-01-19 13:15:00,range_bound
ETH/USDT,long,3192.558553602302,3160.632968066279,0.1970455861897886,622.5371440947354,-6.542427545053791,-6.542427545053791,-1.039584166333464,-0.2875782387910188,止损,1,2025-01-20 00:30:00,629.3312034684451,grid,neutral,2025-01-20 00:45:00,range_bound
ETH/USDT,long,3204.9556608069047,3204.955660806905,0.19614984181745937,628.4000852808857,-0.2514606183596089,-0.2514606183596089,-0.03998400639742684,4.22798334720378e-15,网格止盈,1,2025-01-20 01:00:00,628.903006517605,grid,neutral,2025-01-20 01:00:00,range_bound
ETH/USDT,long,3192.558553602302,3349.126235027773,0.13783111442276386,461.4377877550721,21.40388445213978,36.75360932635484,5.84437686268252,1.514706633651898,止损,1,2025-01-20 01:15:00,628.8713098060765,grid,neutral,2025-01-20 10:45:00,range_bound
ETH/USDT,long,3242.1469824207143,3242.1469824207143,0.1945992891282505,630.6671302291621,-0.2523677992113494,-0.2523677992113494,-0.03998400639744103,0.0,网格止盈,1,2025-01-21 02:30:00,631.1718658275848,grid,neutral,2025-01-21 02:30:00,range_bound
ETH/USDT,long,3229.749875216111,3229.7498752161114,0.19533639571499592,630.6353446057988,-0.2523550798741804,-0.2523550798741804,-0.03998400639742695,1.030259888717001e-14,网格止盈,1,2025-01-21 05:30:00,631.1400547655472,grid,neutral,2025-01-21 05:30:00,range_bound
ETH/USDT,long,3217.352768011508,3217.352768011508,0.19607918323967644,630.6035605844305,-0.2523423611782435,-0.2523423611782435,-0.03998400639744103,0.0,网格止盈,1,2025-01-21 06:30:00,631.1082453067869,grid,neutral,2025-01-21 06:30:00,range_bound
ETH/USDT,long,3204.9556608069047,3204.955660806905,0.19682771762567194,630.5717781649771,-0.25232964312315065,-0.25232964312315065,-0.039984006397426844,1.5527088172456424e-14,网格止盈,1,2025-01-23 04:15:00,631.0764374512236,grid,bearish,2025-01-23 04:15:00,range_bound
ETH/USDT,long,3192.558553602302,3254.902546323838,0.13830744607422205,450.00063655453584,8.446016563389119,13.199510491064297,2.0916920671664054,2.2645889064342977,止损,1,2025-01-23 10:30:00,631.044631198776,grid,bearish,2025-01-23 15:00:00,range_bound
