symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime,grid_layer
ETH/USDT-layer3,short,1231.2595999999999,1206.8593999999998,0.0010992323534886866,1.3797205009799878,0.026280113116449278,0.026280113116449278,1.9409503004271356,3.7505514811072884,网格止盈-3,1,2023-01-02 10:15:00,1.353981764018684,grid,bearish,2023-01-03 14:45:00,range_bound,3.0
ETH/USDT-layer4,short,1207.1834,1243.6217,0.0011436739786778104,1.3383984568377223,-0.04222578523408441,-0.04222578523408441,-3.057233125942732,-5.449676868255494,网格止损-4,1,2023-01-02 08:15:00,1.3811764917686353,grid,bearish,2023-01-04 03:00:00,range_bound,4.0
ETH/USDT-layer3,short,1231.28,1267.865,0.001099198758936356,1.3126658927283086,-0.040755555174847885,-0.040755555174847885,-3.0100941236136327,-5.683308797349915,网格止损-3,1,2023-01-04 01:15:00,1.3539628164823179,grid,bearish,2023-01-04 17:30:00,range_bound,3.0
ETH/USDT-layer4,long,1246.483,1280.06,0.0010724048880016647,1.3722079071506064,0.0354734451396275,0.0354734451396275,2.6526780331307305,3.041039549802129,网格止盈-4,1,2023-01-04 04:15:00,1.3372691557957832,grid,bullish,2023-01-08 23:00:00,trending_up,4.0
ETH/USDT-layer2,short,1255.0632,1292.5584000000001,0.0010579326297168008,1.2875738071743708,-0.040198504462412174,-0.040198504462412174,-3.026304369932388,-3.049747190170763,网格止损-2,1,2023-01-04 03:15:00,1.3283034205614377,grid,bearish,2023-01-08 23:45:00,trending_up,2.0
ETH/USDT,long,1268.95,1292.3417791415263,2.316876157453012,2993.019855373409,53.01985537340894,73.44717654445579,1.7480430814449406,4.999999999999987,止盈,1,2023-01-08 20:15:00,4201.68,trend,bullish,2023-01-08 23:45:00,trending_up,
ETH/USDT,long,1290.57,1315.6734523318219,2.294412197636758,3017.5127773170334,56.41322741296352,78.56129193307318,1.856435930650741,2.182517267981755,止损,1,2023-01-09 00:00:00,4231.834271034331,trend,bullish,2023-01-09 12:30:00,trending_up,
ETH/USDT,long,1321.18,1338.3245408659639,2.258359273534272,3021.224158221143,37.525053213133425,57.02907755656993,1.3374134297124036,2.451340353800227,止损,1,2023-01-09 13:00:00,4264.132263785733,trend,bullish,2023-01-09 18:30:00,range_bound,
ETH/USDT,long,1335.0,1323.5295417267448,3.210234769780631,4247.126288315958,-38.53712934118457,-38.53712934118457,-0.8988508172203171,-0.9999999999999938,止损,1,2023-01-09 18:45:00,4287.377683024205,trend,bullish,2023-01-09 20:00:00,range_bound,
ETH/USDT,long,1327.35,1339.3901939075008,2.2512001222855877,3014.040116119757,25.90963380398192,37.72752753393218,0.8834523775339899,2.1865785531739776,止损,1,2023-01-10 12:15:00,4270.465335012431,trend,bullish,2023-01-10 19:15:00,range_bound,
ETH/USDT,long,1339.02,1331.2132482994248,3.199269795916546,4257.196782711452,-26.689459416721657,-26.689459416721657,-0.6227706898282945,-1.0000000000000078,止损,1,2023-01-10 19:30:00,4285.599796625025,trend,bullish,2023-01-11 02:45:00,range_bound,
ETH/USDT,long,1342.8,1342.8,2.226965954274003,2989.1737354457714,-1.1961479533596524,14.707137672420332,0.34413401752793177,0.0,止损,1,2023-01-11 20:15:00,4273.665759074986,trend,bullish,2023-01-11 22:15:00,trending_up,
ETH/USDT,long,1352.18,1412.0845640656253,2.2143438001851914,3125.643023216032,131.45162348162,157.3396383221592,3.6769095439770534,4.999999999999995,止盈,1,2023-01-11 22:30:00,4279.127251849009,trend,bullish,2023-01-12 00:45:00,trending_up,
ETH/USDT,long,1402.16,1378.8269975537094,3.0972073996507135,4268.776067530527,-74.00425996371752,-74.00425996371752,-1.7033942432534261,-0.9999999999999983,止损,1,2023-01-12 01:00:00,4344.517439625242,trend,bullish,2023-01-12 13:15:00,range_bound,
ETH/USDT,long,1387.68,1415.6691945622395,2.1746211416537857,3077.3370887766923,59.658822926566906,101.18314652385062,2.346170677466326,1.608475126059472,止损,1,2023-01-12 16:15:00,4312.693338794951,trend,bullish,2023-01-12 18:15:00,trending_up,
ETH/USDT,long,1420.81,1538.1575358199939,2.1444944369616445,3297.3515110802164,250.43237010074253,306.35007112249525,7.035280430658643,4.999999999999998,止盈,1,2023-01-12 18:30:00,4354.482726622665,trend,bullish,2023-01-14 00:30:00,trending_up,
ETH/USDT-layer6,long,1556.628,1510.1226,0.0006878223575867711,1.0382678135607264,-0.03241572728485406,-0.03241572728485406,-3.026362593824164,-0.8983967208449323,网格止损-6,1,2023-01-14 01:15:00,1.0711118142619187,grid,bullish,2023-01-14 09:15:00,range_bound,6.0
ETH/USDT-layer6,long,1555.7669999999998,1509.5198999999998,0.000688506263292324,1.038885443584913,-0.03226988013859587,-0.03226988013859587,-3.0114192249473533,-2.343092977204468,网格止损-6,1,2023-01-14 12:45:00,1.0715837858529984,grid,bullish,2023-01-14 14:30:00,range_bound,6.0
