symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime,grid_layer
XRP/USDT-layer7,short,0.743384,0.7658630000000001,3015.9374542019395,2173.3075905620676,-68.69205789238727,-68.69205789238727,-3.0626495460380503,-1.396039804753848,网格止损-7,1,2022-01-06 04:00:00,2242.8964483138366,grid,bearish,2022-01-06 05:15:00,range_bound,7.0
XRP/USDT-layer6,short,0.75753,0.742376,2252.9350177407373,1740.1241749023882,33.45831091324748,33.45831091324748,1.959664961124708,0.90733208641687,网格止盈-6,1,2022-01-06 04:15:00,1707.3485303347363,grid,bearish,2022-01-06 09:30:00,range_bound,6.0
XRP/USDT-layer6,short,0.75809,0.743048,2354.67726977683,1819.7623240205223,34.705032575405035,34.705032575405035,1.9434197590865645,1.2080118632222274,网格止盈-6,1,2022-01-06 11:00:00,1785.7713143616952,grid,bearish,2022-01-06 12:15:00,range_bound,6.0
XRP/USDT-layer5,short,0.772132,0.7568400000000001,1777.660518944858,1399.2235210409103,26.634949226979145,26.634949226979145,1.9397144966747895,1.2073393940881472,网格止盈-5,1,2022-01-06 14:00:00,1373.1376072426567,grid,bearish,2022-01-06 14:15:00,range_bound,5.0
XRP/USDT-layer7,short,0.743612,0.7660340000000001,2478.503677126736,1786.7348488764883,-56.31022747907803,-56.31022747907803,-3.054060539063081,-1.7252090653289711,网格止损-7,1,2022-01-06 09:30:00,1843.7822943861086,grid,bearish,2022-01-06 16:00:00,range_bound,7.0
XRP/USDT-layer6,short,0.7575700000000001,0.7802890000000001,2367.7820439568345,1739.2494985265075,-54.51114451387158,-54.51114451387158,-3.037715705591787,-1.7494751077858752,网格止损-6,1,2022-01-06 13:00:00,1794.4781472975953,grid,bearish,2022-01-06 19:00:00,range_bound,6.0
XRP/USDT-layer5,short,0.771356,0.75587,2776.233299286606,2183.60037599215,42.13616318763057,42.13616318763057,1.9668465720604034,1.6554991914004031,网格止盈-5,1,2022-01-07 00:15:00,2142.320798489641,grid,bearish,2022-01-07 03:15:00,range_bound,5.0
XRP/USDT-layer6,short,0.75692,0.7416440000000001,2259.9315440078435,1744.4258636029647,33.838479312547555,33.838479312547555,1.9773879804945267,1.914713711291811,网格止盈-6,1,2022-01-07 03:00:00,1711.2716192441333,grid,bearish,2022-01-07 03:30:00,range_bound,6.0
XRP/USDT-layer7,short,0.74372,0.72879,3008.8201404077295,2281.7463116343943,44.02659681035779,44.02659681035779,1.9666892560998512,1.122830521741148,网格止盈-7,1,2022-01-07 03:45:00,2238.614802709966,grid,bearish,2022-01-07 04:30:00,range_bound,7.0
XRP/USDT-layer6,short,0.7582300000000001,0.7432160000000001,2249.542413067653,1738.7629054325403,33.092361572253566,33.092361572253566,1.939362207980711,0.9519475448503826,网格止盈-6,1,2022-01-07 05:15:00,1706.3528120778308,grid,bearish,2022-01-07 06:30:00,range_bound,6.0
XRP/USDT-layer7,short,0.74426,0.76652,3008.842067092341,2171.488228121929,-67.87256873221702,-67.87256873221702,-3.0296784089148248,-1.2803237614376595,网格止损-7,1,2022-01-07 04:45:00,2240.2565411728874,grid,bearish,2022-01-07 08:15:00,range_bound,7.0
XRP/USDT-layer6,short,0.75807,0.743024,2259.891722965344,1746.4731868447034,33.31706841636524,33.31706841636524,1.943999531586841,1.1133733884304644,网格止盈-6,1,2022-01-07 08:00:00,1713.8413808757095,grid,bearish,2022-01-07 13:30:00,range_bound,6.0
XRP/USDT-layer5,short,0.771988,0.75666,2795.5404727030327,2200.1104933272845,41.986794886215684,41.986794886215684,1.944745192955322,1.4718365752196814,网格止盈-5,1,2022-01-08 00:15:00,2158.9869479204453,grid,bearish,2022-01-08 15:00:00,range_bound,5.0
XRP/USDT-layer6,short,0.7570600000000001,0.741812,2279.0501381317385,1759.4385030012172,34.060805427203235,34.060805427203235,1.9733178770338005,2.4370630712092893,网格止盈-6,1,2022-01-08 12:45:00,1726.0678486530437,grid,bearish,2022-01-08 17:30:00,range_bound,6.0
XRP/USDT-layer7,short,0.7436240000000001,0.728678,2505.027181010478,1899.4933493661379,36.695016914401954,36.695016914401954,1.9690990773120487,1.451382746275463,网格止盈-7,1,2022-01-08 17:15:00,1863.5434517847166,grid,bearish,2022-01-08 18:00:00,range_bound,7.0
XRP/USDT-layer7,short,0.744476,0.729672,2443.646517547084,1854.6842333692312,35.448048571848176,35.448048571848176,1.9477336322763323,0.8251345168236279,网格止盈-7,1,2022-01-08 18:30:00,1819.963879271302,grid,bearish,2022-01-08 18:45:00,range_bound,7.0
XRP/USDT-layer8,short,0.7303160000000001,0.752384,2564.622353372036,1815.6394586355877,-57.34527998966413,-57.34527998966413,-3.0604814800209392,-1.3304426603251487,网格止损-8,1,2022-01-08 18:00:00,1873.733932520702,grid,bearish,2022-01-08 21:30:00,range_bound,8.0
XRP/USDT-layer6,short,0.7582,0.74318,2244.0960354617137,1734.4993470940713,33.025733007000184,33.025733007000184,1.940231557073825,1.2453179361448792,网格止盈-6,1,2022-01-09 01:00:00,1702.1542035327059,grid,bearish,2022-01-09 09:15:00,range_bound,6.0
XRP/USDT-layer6,short,0.7582,0.74318,2253.4736045509308,1741.7474270360826,33.16374006556685,33.16374006556685,1.9402315570738249,1.8664530345529085,网格止盈-6,1,2022-01-09 11:15:00,1709.267120445304,grid,bearish,2022-01-09 13:45:00,range_bound,6.0
XRP/USDT-layer7,short,0.7438400000000001,0.766205,3005.199989008361,2167.2825068858783,-68.10545293810151,-68.10545293810151,-3.0454767974505144,-1.761644117865778,网格止损-7,1,2022-01-09 00:15:00,2236.2821150079094,grid,bearish,2022-01-09 20:00:00,range_bound,7.0
XRP/USDT-layer5,short,0.772124,0.75683,1701.918800433179,1339.5958610587468,25.503509193078823,25.503509193078823,1.9399939305740304,1.7272038512736831,网格止盈-5,1,2022-01-09 20:00:00,1314.6179888064144,grid,bearish,2022-01-09 22:45:00,range_bound,5.0
XRP/USDT-layer6,short,0.7578,0.7427,2265.2798959665115,1750.1481799504515,33.519074787028956,33.519074787028956,1.9518294556022935,1.6892494002186735,网格止盈-6,1,2022-01-09 17:00:00,1717.3157568054878,grid,bearish,2022-01-10 11:00:00,range_bound,6.0
XRP/USDT-layer7,short,0.743252,0.728244,2498.117629418602,1893.479981313229,36.74905701259418,36.74905701259418,1.9784430143599727,1.8352158656006192,网格止盈-7,1,2022-01-10 00:45:00,1857.473616670355,grid,bearish,2022-01-10 14:00:00,range_bound,7.0
XRP/USDT-layer8,short,0.730218,0.7092,2554.547227374392,1918.3216903569175,52.94532307804337,52.94532307804337,2.837183656072583,2.4719187290881433,网格止盈-8,1,2022-01-10 12:45:00,1866.1225178257857,grid,bearish,2022-01-10 14:15:00,range_bound,8.0
XRP/USDT-layer7,short,0.7442960000000001,0.729462,2322.7152829365878,1762.5513376579606,33.763643429389944,33.763643429389944,1.9522433833092097,0.7375538348944083,网格止盈-7,1,2022-01-10 16:30:00,1729.4792093062622,grid,bearish,2022-01-10 17:15:00,range_bound,7.0
XRP/USDT-layer8,short,0.7314080000000001,0.7532420000000001,3115.5113453091717,2209.7743633675905,-68.93555868230047,-68.93555868230047,-3.0239915496623766,-0.965500620091278,网格止损-8,1,2022-01-10 15:00:00,2279.621406018711,grid,bearish,2022-01-11 04:30:00,range_bound,8.0
XRP/USDT-layer8,short,0.7301200000000001,0.7522300000000001,2572.167697550379,1820.3692551109102,-57.62182422457298,-57.62182422457298,-3.0670425085868738,-3.0398691926006527,网格止损-8,1,2022-01-11 10:30:00,1878.7422757672173,grid,bearish,2022-01-11 16:00:00,range_bound,8.0
XRP/USDT-layer7,short,0.74456,0.766745,2331.0112999954727,1683.1700567248197,-52.407716799809435,-52.407716799809435,-3.018404758006544,-2.3031202975449343,网格止损-7,1,2022-01-10 23:30:00,1736.272004634039,grid,bearish,2022-01-11 17:00:00,range_bound,7.0
XRP/USDT-layer6,short,0.7569,0.7798200000000001,2246.285644575066,1648.048651963455,-52.164952415412166,-52.164952415412166,-3.066914336128417,-4.281190462459197,网格止损-6,1,2022-01-12 06:00:00,1700.8936898206189,grid,bearish,2022-01-12 13:30:00,range_bound,6.0
XRP/USDT-layer5,short,0.771036,0.794385,2761.9310057051753,2064.2080885687196,-65.34014634617597,-65.34014634617597,-3.067036457170974,-2.089116628284279,网格止损-5,1,2022-01-12 00:15:00,2130.4000542088615,grid,bearish,2022-01-12 14:00:00,range_bound,5.0
XRP/USDT-layer3,short,0.8013440000000001,0.785366,2526.0659953634095,2063.7996123308176,39.55178334232127,39.55178334232127,1.9531189999840708,2.1676743340071205,网格止盈-3,1,2022-01-13 00:15:00,2025.0575281200915,grid,bearish,2022-01-13 03:00:00,range_bound,3.0
XRP/USDT-layer3,short,0.801524,0.785636,2110.6761389643566,1724.6153010704897,32.85771946322282,32.85771946322282,1.9414472846261077,2.8886734742683773,网格止盈-3,1,2022-01-13 06:15:00,1692.43428463991,grid,bearish,2022-01-13 11:15:00,range_bound,3.0
