symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
UNI/USDT,long,14.116918030558223,13.975748850252641,44.62730453178724,623.448,-6.551999999999975,-6.551999999999975,-1.0395841663334626,-0.3796408238920764,止损,1,2025-01-19 14:15:00,630.252,grid,bullish,2025-01-19 14:30:00,range_bound
UNI/USDT,long,14.21075409167467,14.21075409167467,44.30245882368991,629.3195194607999,-0.2518285392,-0.2518285392,-0.03998400639744103,0.0,网格止盈,1,2025-01-19 15:45:00,629.8231765392,grid,bullish,2025-01-19 15:45:00,range_bound
UNI/USDT,long,14.398426213907562,14.254441951768486,43.72280749655703,622.9924055809786,-6.547212023082263,-6.547212023082263,-1.0395841663334715,-0.3903921134386186,止损,1,2025-01-19 16:15:00,629.7914334511024,grid,bullish,2025-01-19 21:00:00,range_bound
UNI/USDT,long,14.492262275024009,14.492262275024009,43.41014997585673,628.8596343367036,-0.2516445115392972,-0.2516445115392972,-0.03998400639744103,0.0,网格止盈,1,2025-01-20 07:00:00,629.3629233597823,grid,bullish,2025-01-20 07:00:00,range_bound
UNI/USDT,long,14.398426213907562,14.254441951768486,43.690856368188065,622.5371440947354,-6.542427545053839,-6.542427545053839,-1.0395841663334717,-0.2967914612267325,止损,1,2025-01-20 08:30:00,629.3312034684451,grid,bullish,2025-01-20 09:15:00,range_bound
UNI/USDT,long,14.304590152791116,14.304590152791116,43.94753985849658,628.4000852808856,-0.25146061835969813,-0.25146061835969813,-0.03998400639744103,0.0,网格止盈,1,2025-01-20 10:15:00,628.903006517605,grid,bullish,2025-01-20 10:15:00,range_bound
UNI/USDT,long,14.116918030558223,13.975748850252641,44.5295396984376,622.0822152979741,-6.5376465633578285,-6.5376465633578285,-1.0395841663334628,-0.4270220440943447,止损,1,2025-01-20 11:15:00,628.8713098060765,grid,bullish,2025-01-20 12:00:00,range_bound
UNI/USDT,short,13.1,12.77957178627915,223.78346271507644,3002.097271440933,70.5339098734315,102.44798918188948,2.4452795187619234,1.9767839862023449,止损,1,2025-01-22 20:15:00,4189.622838445897,trend,bearish,2025-01-23 03:15:00,range_bound
UNI/USDT,short,12.807,12.550198477019734,231.21656654503263,3019.3828579421684,58.19229019993562,91.57439999906607,2.16387456172514,1.5383664947045972,止损,1,2025-01-23 03:30:00,4231.964348527614,trend,bearish,2025-01-23 13:30:00,range_bound
UNI/USDT,short,12.241,12.363828867068246,348.66618755780667,4223.4893199716225,-44.533481923488246,-44.533481923488246,-1.0430046351547337,-1.0000000000000069,止损,1,2025-01-25 06:15:00,4269.730011015869,trend,bearish,2025-01-25 15:30:00,range_bound
