symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
BNB/USDT,long,701.3681362484538,694.3544548859692,0.898244398968287,623.448,-6.552000000000047,-6.552000000000047,-1.0395841663334742,-1.5419195702451542,止损,1,2025-01-19 08:00:00,630.252,grid,neutral,2025-01-19 08:30:00,range_bound
BNB/USDT,long,699.5486687488956,692.5531820614066,0.8999679023418825,623.0238059807999,-6.547542019200045,-6.547542019200045,-1.039584166333474,-1.0024809004652306,止损,1,2025-01-19 14:00:00,629.8231765392,grid,neutral,2025-01-19 21:15:00,range_bound
BNB/USDT,long,695.9097337497791,695.9097337497791,0.6328408269063306,440.2239313218312,-0.17616003654334983,3.4017147045544562,0.5404740463538265,0.0,止损,1,2025-01-20 06:30:00,629.3946448498828,grid,neutral,2025-01-20 09:30:00,range_bound
BNB/USDT,long,697.7292012493373,697.7292012493373,0.9019852403354123,629.0897047014076,-0.25173657651116754,-0.25173657651116754,-0.039984006397441034,0.0,网格止盈,1,2025-01-20 09:45:00,629.5931778544299,grid,neutral,2025-01-20 09:45:00,range_bound
BNB/USDT,long,695.9097337497791,688.9506364122813,0.9042979167403812,622.764901355598,-6.544821113680539,-6.544821113680539,-1.0395841663334733,-1.1125399859354967,止损,1,2025-01-20 10:00:00,629.5614463582663,grid,neutral,2025-01-20 12:15:00,range_bound
BNB/USDT,long,703.187603748012,703.187603748012,0.894329673592299,628.6299875180567,-0.2515526160536442,-0.2515526160536442,-0.03998400639744103,0.0,网格止盈,1,2025-01-22 04:45:00,629.1330927501641,grid,neutral,2025-01-22 04:45:00,range_bound
BNB/USDT,long,701.3681362484538,701.3681362484538,0.8966045247908481,628.5983045666859,-0.25153993780179507,-0.25153993780179507,-0.03998400639744103,0.0,网格止盈,1,2025-01-22 05:00:00,629.1013844422895,grid,neutral,2025-01-22 05:00:00,range_bound
BNB/USDT,long,699.5486687488956,699.5486687488955,0.8988912116678478,628.5666232121356,-0.25152726018903204,-0.25152726018903204,-0.039984006397457264,-2.9394969652776596e-14,网格止盈,1,2025-01-22 06:00:00,629.0696777325136,grid,neutral,2025-01-22 06:00:00,range_bound
BNB/USDT,long,697.7292012493373,697.7292012493373,0.9011898268148313,628.5349434543258,-0.25151458321501635,-0.25151458321501635,-0.03998400639744103,0.0,网格止盈,1,2025-01-22 07:30:00,629.0379726207558,grid,neutral,2025-01-22 07:30:00,range_bound
BNB/USDT,long,695.9097337497791,688.9506364122813,0.9035004637916596,622.2157176211751,-6.539049578880622,-6.539049578880622,-1.0395841663334733,-1.911843792779573,止损,1,2025-01-22 08:15:00,629.0062691069357,grid,neutral,2025-01-23 02:15:00,range_bound
