symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
SOL/USDT,short,137.0,127.58910393297758,23.777033479100233,3479.9137960560015,222.46020941927011,289.8701373639602,6.226580351009736,5.000000000000002,止盈,1,2025-02-28 00:15:00,4655.366525816266,trend,bearish,2025-02-28 02:30:00,trending_down
SOL/USDT,short,129.07,132.9674027549759,36.99131318353474,4628.388959170105,-146.07983342872416,-146.07983342872416,-3.058380548745792,-1.0000000000000009,止损,1,2025-02-28 02:45:00,4776.378580115868,trend,bearish,2025-02-28 09:15:00,range_bound
SOL/USDT,short,134.57,131.52520892392752,24.512292533708308,3371.9345681393356,73.31536187820846,113.82548307433487,2.4145248293271893,1.6727061089556454,止损,1,2025-03-09 13:00:00,4714.19807706233,trend,bearish,2025-03-09 16:15:00,trending_down
SOL/USDT,short,127.54,129.94695836261332,37.31635711214778,4667.605536995546,-91.72264908778207,-91.72264908778207,-1.9264478328264976,-1.0000000000000002,止损,1,2025-03-10 02:45:00,4761.231917357761,trend,bearish,2025-03-10 09:15:00,range_bound
SOL/USDT,short,128.77,123.1477242512017,25.658177948527126,3446.9393246404215,142.93575020858304,212.30621177552308,4.496209611332002,2.132100473074859,止损,1,2025-03-10 12:15:00,4721.89310837373,trend,bearish,2025-03-10 15:15:00,range_bound
SOL/USDT,short,122.35,116.68682219733714,27.51014734853566,3520.3150372943123,154.4485092009743,257.3882579619339,5.3507689379205425,1.5406809173619458,止损,1,2025-03-10 15:30:00,4810.304106720821,trend,bearish,2025-03-11 01:15:00,range_bound
SOL/USDT,long,133.68,133.68,25.74037410500768,3439.596821073284,-1.3763892841429708,31.45944396758431,0.6397261562161493,0.0,止损,1,2025-03-15 01:45:00,4917.642285202242,trend,bearish,2025-03-16 09:30:00,range_bound
SOL/USDT,short,123.67,125.03283607465418,39.84849314863932,4871.784958449572,-56.27818924265261,-56.27818924265261,-1.1415374617147425,-1.0000000000000018,止损,1,2025-03-18 12:30:00,4930.0343729513015,trend,bearish,2025-03-18 22:45:00,range_bound
SOL/USDT,long,141.95,145.62334414942467,24.181182638401182,3519.9716737417807,87.45279822073219,136.09034535595958,2.7742062066313142,2.015875548265262,止损,1,2025-03-25 12:15:00,4905.5598329589375,trend,bullish,2025-03-25 15:00:00,trending_up
SOL/USDT,long,145.8,143.36112075348612,34.018741660637005,4874.980958078582,-84.95157604229348,-84.95157604229348,-1.7120718561093338,-0.9999999999999994,止损,1,2025-03-25 15:15:00,4961.916507134524,trend,bullish,2025-03-25 22:00:00,range_bound
SOL/USDT,long,142.41,143.97611347573292,24.200503633608356,3482.9158998332987,36.52217737113266,61.653045166431355,1.2517396194482258,1.344093396776912,止损,1,2025-03-26 04:30:00,4925.388971358787,trend,bullish,2025-03-26 09:45:00,trending_up
SOL/USDT,long,145.02,143.72661618408836,34.12278822227203,4902.373491254225,-46.11325673966497,-46.11325673966497,-0.9314932252941142,-0.999999999999993,止损,1,2025-03-26 10:15:00,4950.466142693088,trend,bullish,2025-03-26 12:15:00,range_bound
SOL/USDT,long,144.47,143.07771935519426,34.11288042077641,4878.821816107393,-49.466018282175426,-49.466018282175426,-1.0033147707247396,-0.9999999999999982,止损,1,2025-03-26 12:30:00,4930.259149523324,trend,bullish,2025-03-26 13:30:00,range_bound
SOL/USDT,short,129.38,125.84594948098288,26.5472167881312,3527.1242417537496,92.44533370533554,136.56962959710813,2.7822256190366472,2.1273237235685754,止损,1,2025-03-28 16:00:00,4908.646828016619,trend,neutral,2025-03-29 12:15:00,range_bound
SOL/USDT,short,124.31,125.99301226908955,39.92614492677767,4894.037596448178,-69.1814793995532,-69.1814793995532,-1.3933259204479618,-1.0000000000000016,止损,1,2025-03-31 09:00:00,4965.204363478071,trend,bearish,2025-03-31 12:45:00,range_bound
SOL/USDT,short,125.87,127.64060114337704,39.19384312143622,4861.959038637544,-71.36999505763319,-71.36999505763319,-1.4461119051045153,-0.9999999999999969,止损,1,2025-03-31 13:00:00,4935.302365308655,trend,bearish,2025-03-31 15:00:00,range_bound
SOL/USDT,short,118.33,114.31469453525017,29.001668093850398,3546.845234975198,115.07784942988015,154.51184841901448,3.1504188870592897,2.499786469054595,止损,1,2025-04-03 08:15:00,4904.485846427908,trend,bearish,2025-04-03 13:30:00,trending_down
SOL/USDT,short,118.95,114.48885437458888,29.227552182091095,3605.615051685523,128.99771962578703,165.10318289465982,3.322943153791687,3.453418085125611,止损,1,2025-04-04 08:30:00,4968.582827132228,trend,bearish,2025-04-04 11:30:00,trending_down
SOL/USDT,long,120.07,124.47460150564055,29.354323279078706,3652.4578631926224,127.88426707364212,175.46307938239536,3.4834013874656637,3.352401234769315,止损,1,2025-04-11 23:15:00,5037.1191793677535,trend,bearish,2025-04-12 08:15:00,trending_up
SOL/USDT,long,124.6,129.83171363461273,28.696369286462733,3724.2685725078877,148.7009594146318,189.90271449837587,3.71629802671942,3.194519890906997,止损,1,2025-04-12 08:30:00,5109.996914483562,trend,bearish,2025-04-12 16:45:00,trending_up
SOL/USDT,long,129.98,133.7375145478069,27.933515277710256,3734.3065864978435,103.50827070106443,144.42697585277978,2.7833674834919417,2.7032855997430563,止损,1,2025-04-17 04:15:00,5188.929478747283,trend,bullish,2025-04-17 08:45:00,range_bound
SOL/USDT,long,133.2,131.40782423880978,39.38920927263452,5173.951631934007,-72.69104318091014,-72.69104318091014,-1.3849233288593035,-1.0000000000000022,止损,1,2025-04-17 09:00:00,5248.7413321849635,trend,bullish,2025-04-17 14:00:00,range_bound
SOL/USDT,long,134.45,138.35266786045958,27.152560064757623,3755.1688595203073,104.5071588136454,154.96693338678983,2.9702418045959122,1.7986499647031646,止损,1,2025-04-17 20:15:00,5217.317093409921,trend,bullish,2025-04-19 16:15:00,range_bound
SOL/USDT,long,138.32,140.89176850883945,26.71781859424999,3762.8424689750536,67.23380101839469,97.2875911749979,1.8420263156938066,2.0129023095384846,止损,1,2025-04-19 16:30:00,5281.552730605487,trend,bullish,2025-04-20 03:15:00,range_bound
SOL/USDT,long,140.72,144.13489052945815,26.460988896431857,3812.4623017454114,88.87194423952002,126.3374384748096,2.3740755052588884,2.8296774925583255,止损,1,2025-04-22 12:15:00,5321.542562355562,trend,bullish,2025-04-22 15:30:00,trending_up
SOL/USDT,long,145.31,151.4764742417374,25.87645723788744,3918.170465061781,158.06246382435734,211.98023228574772,3.944749241736227,2.6374609323591494,止损,1,2025-04-22 15:45:00,5373.73149205417,trend,bullish,2025-04-23 10:00:00,trending_up
SOL/USDT,long,151.61,154.68016178642014,25.208089778940874,3897.6626859366243,75.86419455139803,111.83278238885023,2.047508448961347,1.8876448648526647,止损,1,2025-04-24 20:15:00,5461.8960154025435,trend,bullish,2025-04-25 12:15:00,range_bound
SOL/USDT,long,154.83,152.38790228921061,35.56006373129049,5416.721211414991,-89.04345610071587,-89.04345610071587,-1.6166301746364669,-1.000000000000005,止损,1,2025-04-25 12:30:00,5507.966973382713,trend,bullish,2025-04-25 13:30:00,range_bound
SOL/USDT,long,150.63,152.80276793491421,25.40801309993019,3880.8838457905963,53.67483254811176,89.1707124994565,1.630288304541392,1.5710813481753443,止损,1,2025-05-01 13:45:00,5469.62842406826,trend,bullish,2025-05-01 15:30:00,range_bound
SOL/USDT,long,151.8,150.04105017026404,36.25806730287126,5437.996905420287,-65.97771115557103,-65.97771115557103,-1.1982491784155693,-1.0000000000000004,止损,1,2025-05-01 15:45:00,5506.176206422489,trend,bullish,2025-05-01 18:30:00,range_bound
SOL/USDT,short,146.56,147.40403234644006,37.35902913588246,5441.616945408589,-33.72236474634338,-33.72236474634338,-0.6156491732183076,-1.0000000000000155,止损,1,2025-05-04 00:15:00,5477.529445878995,trend,bullish,2025-05-04 02:00:00,trending_down
SOL/USDT,short,147.15,144.67964477445526,25.974714522393157,3884.8171420257922,62.637900055638994,92.26176511454813,1.6890210669937429,1.9306794227168707,止损,1,2025-05-04 02:15:00,5462.440162381345,trend,bullish,2025-05-05 00:15:00,range_bound
SOL/USDT,short,144.87,146.28856577732026,37.95187877605716,5442.052206399364,-56.036471888036516,-56.036471888036516,-1.0187916117602476,-1.0000000000000022,止损,1,2025-05-05 00:30:00,5500.287913758715,trend,bullish,2025-05-05 04:30:00,range_bound
SOL/USDT,long,161.78,166.81264090078386,23.683649257247684,3949.1994624586396,117.65868562110899,157.0948848734203,2.8688837424287916,2.909356921972041,止损,1,2025-05-09 04:30:00,5475.819133068951,trend,bullish,2025-05-09 08:30:00,trending_up
SOL/USDT,long,170.1,175.3904640154258,22.79296281093361,3996.1174905063344,119.0345163665271,205.11337775428473,3.701802530485787,1.3637391091246527,止损,1,2025-05-09 15:00:00,5540.905439042091,trend,bullish,2025-05-11 00:15:00,range_bound
SOL/USDT,long,181.0,178.68701689729386,31.071309844198197,5549.790104318577,-74.11697748129737,-74.11697748129737,-1.3173642712562166,-0.999999999999996,止损,1,2025-05-14 04:15:00,5626.156644632593,trend,bullish,2025-05-14 08:45:00,range_bound
SOL/USDT,long,178.76,175.4886122102705,31.28123257366294,5487.26335932487,-104.56977554311646,-104.56977554311646,-1.8692969163472943,-1.0000000000000038,止损,1,2025-05-14 09:00:00,5594.069868121934,trend,bullish,2025-05-14 16:45:00,range_bound
SOL/USDT,short,166.33,167.70860614285598,33.34921181490542,5498.780183145317,-48.194218027902856,-48.194218027902856,-0.8684905421321951,-0.9999999999999936,止损,1,2025-05-17 16:15:00,5549.193190933689,trend,bullish,2025-05-17 20:45:00,trending_down
SOL/USDT,short,167.46,169.38270965958483,32.99773640213844,5460.145551002118,-65.65538689998624,-65.65538689998624,-1.187685477334699,-0.9999999999999941,止损,1,2025-05-17 21:00:00,5528.011258277265,trend,bullish,2025-05-18 05:15:00,range_bound
SOL/USDT,long,180.15,183.53211952883703,21.360578066014874,3918.8129235614597,70.70478496887965,114.44459655376608,2.0810014435446553,1.7280628065158854,止损,1,2025-05-23 00:30:00,5499.496259782881,trend,bullish,2025-05-23 04:15:00,range_bound
SOL/USDT,long,182.18,182.18,21.303701656669794,3879.555924464978,-1.5524433471248413,45.259044624685664,0.8159695831843993,0.0,止损,1,2025-05-23 04:30:00,5546.65830165604,trend,bullish,2025-05-23 11:45:00,range_bound
SOL/USDT,short,171.96,173.41442136175206,32.34774283658964,5513.245602850685,-49.27225532926993,-49.27225532926993,-0.8854363359053063,-0.9999999999999972,止损,1,2025-05-25 12:15:00,5564.742865323226,trend,bullish,2025-05-25 22:00:00,range_bound
SOL/USDT,short,173.47,175.26732793691394,31.941482722900137,5481.263333093988,-59.625674847499106,-59.625674847499106,-1.0756727671034225,-1.0000000000000022,止损,1,2025-05-25 22:15:00,5543.105363544663,trend,bullish,2025-05-25 23:30:00,range_bound
SOL/USDT,long,177.77,176.40981276559762,31.02275611831131,5470.5126321620355,-44.40272299016653,-44.40272299016653,-0.8048168674266181,-0.9999999999999937,止损,1,2025-05-26 08:15:00,5517.121321294263,trend,bullish,2025-05-26 13:45:00,trending_up
SOL/USDT,long,177.37,175.5781691606226,30.982351613670115,5437.626436736573,-57.71326898009528,-57.71326898009528,-1.0498021231138885,-0.9999999999999981,止损,1,2025-05-26 14:00:00,5497.537841598955,trend,bullish,2025-05-26 16:15:00,range_bound
SOL/USDT,short,169.52,167.42707781229382,22.588035871709103,3874.867192888342,45.74335191621454,77.32328473753,1.4129774773634312,1.3223157104979555,止损,1,2025-05-29 16:15:00,5472.364986440737,trend,neutral,2025-05-29 20:15:00,range_bound
SOL/USDT,short,166.98,163.14121072484218,23.06392139106287,3938.210642521221,86.99704864154303,154.04592410921248,2.798832851941548,2.2297614951426743,止损,1,2025-05-29 20:30:00,5503.934399024613,trend,neutral,2025-05-30 01:00:00,trending_down
SOL/USDT,short,165.58,162.00147883044644,23.52854264817016,3978.4951372025625,82.63904551854726,123.31419512747209,2.214800043678328,1.915042039065411,止损,1,2025-05-30 03:15:00,5567.734905886698,trend,neutral,2025-05-30 14:30:00,range_bound
SOL/USDT,short,160.99,160.99,24.420497926753765,3929.8833788435977,-1.5725823844912357,49.87377359725575,0.8876528896485417,0.0,止损,1,2025-05-30 14:45:00,5618.612205160829,trend,neutral,2025-05-30 19:45:00,range_bound
SOL/USDT,short,159.92,156.68647168250902,24.6714505131578,4023.6560165856426,78.19765052144707,117.06609690978308,2.0761466687985073,1.8282683830318123,止损,1,2025-05-30 20:15:00,5638.623642015173,trend,bearish,2025-05-31 00:30:00,trending_down
SOL/USDT,short,155.13,156.70506117858952,36.64404012809692,5624.599504061204,-59.99044101047073,-59.99044101047073,-1.054894988172153,-1.0000000000000087,止损,1,2025-05-31 06:45:00,5686.863781049704,trend,bearish,2025-05-31 15:30:00,range_bound
SOL/USDT,short,153.53,151.7906201741917,25.798913984990257,4004.197011723164,43.289747607609435,69.25732752111524,1.2234758790197258,1.589693880778869,止损,1,2025-06-01 08:15:00,5660.702324316001,trend,bearish,2025-06-01 11:00:00,trending_down
SOL/USDT,short,152.01,153.52745999186914,37.40922576509432,5627.534774563236,-59.04163398875185,-59.04163398875185,-1.0378481275532319,-0.9999999999999937,止损,1,2025-06-01 11:15:00,5688.851039115409,trend,bearish,2025-06-01 14:15:00,range_bound
SOL/USDT,long,161.09,159.93756068176583,35.14075099286159,5618.061664892647,-42.76191254742626,-42.76191254742626,-0.7550988656832087,-1.0000000000000069,止损,1,2025-06-03 12:15:00,5663.08790687105,trend,bearish,2025-06-03 14:00:00,trending_up
SOL/USDT,long,161.85,159.90077530295844,34.8588974717896,5571.70796692317,-70.20458888597547,-70.20458888597547,-1.2438427144073223,-0.9999999999999979,止损,1,2025-06-03 14:30:00,5644.169320831469,trend,bearish,2025-06-03 20:00:00,range_bound
SOL/USDT,short,153.62,151.11973795980782,25.569816111296458,3990.3951775547243,62.36002653736209,103.3289210355849,1.8406486045957422,2.0169086465306276,止损,1,2025-06-05 12:15:00,5613.723378682527,trend,bearish,2025-06-05 14:45:00,trending_down
SOL/USDT,short,150.68,143.55182094991284,26.26595396798814,4143.3992651240615,185.64532122760843,258.47399744192444,4.569749837695012,3.087001741048583,止损,1,2025-06-05 15:00:00,5656.195779248587,trend,bearish,2025-06-05 21:30:00,range_bound
SOL/USDT,short,144.29,147.4723537350393,39.930303025472554,5632.166457201653,-129.37696634378182,-129.37696634378182,-2.2446283355389562,-0.9999999999999997,止损,1,2025-06-05 21:45:00,5763.848040914853,trend,bearish,2025-06-06 04:30:00,range_bound
SOL/USDT,long,156.36,158.53527124797588,25.54595811505579,4048.337652655453,53.97164178532869,87.6644541040116,1.5356775386437298,1.691100666958398,止损,1,2025-06-09 20:15:00,5708.5196532492455,trend,bearish,2025-06-09 21:45:00,trending_up
SOL/USDT,long,159.21,157.40653133854065,36.06618667964931,5674.75650481937,-67.34107644759742,-67.34107644759742,-1.1722920036553948,-1.000000000000006,止损,1,2025-06-09 22:00:00,5744.394420299474,trend,bearish,2025-06-10 06:00:00,range_bound
SOL/USDT,long,158.02,160.18291432309934,25.30689001224988,4052.1317967124273,53.13703697670034,90.30337193621061,1.580074226586751,1.7310965073009605,止损,1,2025-06-10 08:15:00,5715.13479662803,trend,bearish,2025-06-10 11:45:00,trending_up
SOL/USDT,long,159.84,157.5528597074714,35.972330544520744,5665.243620705971,-84.57369353022482,-84.57369353022482,-1.470305454225086,-0.9999999999999951,止损,1,2025-06-10 12:00:00,5752.11724116189,trend,bearish,2025-06-10 14:30:00,range_bound
SOL/USDT,long,158.15,163.85335404749262,25.28821546349223,4141.959189058649,142.6279135073531,216.0729111902387,3.7803960510293693,2.491786689836416,止损,1,2025-06-10 16:15:00,5715.615725802166,trend,bearish,2025-06-10 21:15:00,trending_up
SOL/USDT,long,164.72,162.0948257573891,35.230215983720726,5708.31447280566,-94.80670403281825,-94.80670403281825,-1.633065959271288,-0.9999999999999951,止损,1,2025-06-10 22:00:00,5805.442425309214,trend,bearish,2025-06-11 20:00:00,range_bound
SOL/USDT,short,138.43,134.0482327693405,29.138403566791077,4159.693455971286,126.06425022039684,180.56923254164684,3.1323633672021756,2.5120341731321787,止损,1,2025-06-21 20:45:00,5764.632367761699,trend,bearish,2025-06-21 22:00:00,trending_down
SOL/USDT,short,134.29,137.43517401636842,43.46711179868268,5698.1519334719205,-139.04650997317637,-139.04650997317637,-2.3811236666763254,-0.9999999999999981,止损,1,2025-06-21 22:15:00,5839.533322822475,trend,bearish,2025-06-22 00:30:00,trending_down
SOL/USDT,short,136.68,129.48416571620177,29.590816373591636,4255.785603776397,211.31282183389186,334.90091241178675,5.794003732029846,2.4048472329319854,止损,1,2025-06-22 01:00:00,5780.129387221831,trend,bearish,2025-06-22 14:45:00,trending_down
SOL/USDT,short,129.42,132.83702254438666,45.72327283003514,5758.90151321191,-158.60445645123775,-158.60445645123775,-2.6791868203936695,-0.9999999999999974,止损,1,2025-06-22 15:00:00,5919.872972051013,trend,bearish,2025-06-23 00:30:00,range_bound
SOL/USDT,long,145.53,145.53,28.138037310970297,4093.2905984375616,-1.6379714279462032,26.84320522831161,0.4586827400559025,0.0,止损,1,2025-06-25 04:15:00,5852.237916133505,trend,bearish,2025-06-25 14:15:00,range_bound
SOL/USDT,long,145.87,143.9267737218286,40.174054434015545,5779.777966284863,-80.41135400498355,-80.41135400498355,-1.3716144296866903,-1.0000000000000067,止损,1,2025-06-25 14:30:00,5862.533396017963,trend,bearish,2025-06-25 15:15:00,range_bound
SOL/USDT,long,146.64,150.8818043417656,27.808254418039844,4194.128481217582,116.32605335621932,139.82018285513777,2.3992087829597577,4.999999999999995,止盈,1,2025-06-28 12:30:00,5827.762212617867,trend,bearish,2025-06-28 17:30:00,trending_up
SOL/USDT,long,152.16,150.1260460656307,38.664418007481714,5802.182927754393,-80.99491626402376,-80.99491626402376,-1.3761700461569404,-1.0,止损,1,2025-06-28 17:45:00,5885.5311151560245,trend,bearish,2025-06-28 20:45:00,trending_up
SOL/USDT,long,149.59,150.95193624025657,27.366268625688967,4129.3537486692485,35.63362495243539,53.69728570312773,0.9178221673290681,1.7981294576048132,止损,1,2025-06-29 04:15:00,5850.510873951856,trend,neutral,2025-06-29 10:45:00,range_bound
SOL/USDT,long,151.03,149.88755646324822,38.86474192197149,5822.993302470082,-46.7486700052726,-46.7486700052726,-0.796116392052584,-1.0000000000000013,止损,1,2025-06-29 11:00:00,5872.089869264345,trend,neutral,2025-06-29 16:45:00,range_bound
SOL/USDT,long,151.18,153.65312953339867,27.08284819483552,4159.726627818397,65.34163772316228,103.87118325280764,1.7751324350396513,2.6616813869228073,止损,1,2025-06-29 20:15:00,5851.461062987532,trend,neutral,2025-06-29 22:30:00,trending_up
SOL/USDT,long,152.91,151.00999232537606,38.530930998563335,5816.198888519048,-75.56577047127178,-75.56577047127178,-1.2820531813590277,-1.000000000000006,止损,1,2025-06-29 22:45:00,5894.121364853916,trend,neutral,2025-06-30 04:45:00,range_bound
SOL/USDT,long,151.08,150.0533157817054,38.78102474801214,5816.877737964027,-42.15948096564844,-42.15948096564844,-0.7192755796110234,-0.9999999999999998,止损,1,2025-06-30 05:00:00,5861.380833817247,trend,neutral,2025-06-30 06:45:00,range_bound
SOL/USDT,long,150.9,154.40758679710794,27.09239326090077,4181.63576711669,93.39362404676352,150.98013146640355,2.584089464264359,2.677783737114543,止损,1,2025-06-30 13:30:00,5842.682057038792,trend,bullish,2025-06-30 15:30:00,trending_up
SOL/USDT,long,157.83,153.95069155763417,37.39958433613936,5755.3307619584075,-147.4456338144678,-147.4456338144678,-2.4969043253672614,-1.0000000000000022,止损,1,2025-06-30 15:45:00,5905.137506331185,trend,bullish,2025-07-01 00:15:00,range_bound
SOL/USDT,long,154.31,156.74751177684848,26.491480099769397,4150.838428807073,62.93813461165692,102.54224642730128,1.7552011298351118,1.5862494695497007,止损,1,2025-07-09 16:15:00,5842.193506161563,trend,bullish,2025-07-10 00:15:00,trending_up
SOL/USDT,long,156.32,158.1876574264731,26.339310052428466,4164.906811044255,47.5458636486374,76.41531277366788,1.2986311351426503,1.4708394949385952,止损,1,2025-07-10 00:30:00,5884.2969882493935,trend,bullish,2025-07-10 09:30:00,range_bound
SOL/USDT,long,158.07,157.0298540264221,37.407797022222645,5871.775685659529,-41.27478964320507,-41.27478964320507,-0.6977496048951158,-1.0000000000000095,止损,1,2025-07-10 09:45:00,5915.415695492855,trend,bullish,2025-07-10 13:30:00,range_bound
SOL/USDT,long,160.05,163.5716185927359,25.78135063930594,4215.44673151021,89.14156168929442,130.75244063812855,2.2172405732584246,2.2413913935421967,止损,1,2025-07-10 20:15:00,5897.079559841206,trend,bullish,2025-07-10 23:30:00,trending_up
SOL/USDT,long,164.33,162.2772802922783,36.19939988437894,5871.960702496429,-76.68668050356352,-76.68668050356352,-1.2886293834694604,-0.9999999999999984,止损,1,2025-07-10 23:45:00,5951.026841953192,trend,bullish,2025-07-11 00:15:00,trending_up
SOL/USDT,long,164.93,163.2396741918252,35.86636515144699,5852.447585925468,-62.99201850268356,-62.99201850268356,-1.0644488995008952,-1.0000000000000044,止损,1,2025-07-11 02:15:00,5917.805780269923,trend,bullish,2025-07-11 07:00:00,range_bound
SOL/USDT,long,163.7,161.03342898804215,35.968168373875876,5789.722291999364,-98.26687080411764,-98.26687080411764,-1.6682703900466949,-1.0000000000000033,止损,1,2025-07-11 17:30:00,5890.344358468603,trend,bullish,2025-07-11 22:15:00,range_bound
SOL/USDT,long,160.94,158.40256684707182,36.32240521241705,5751.223928548367,-94.50396633803267,-94.50396633803267,-1.615986607052328,-1.0000000000000053,止损,1,2025-07-11 22:30:00,5848.066186044355,trend,bullish,2025-07-12 13:30:00,range_bound
SOL/USDT,long,173.83,171.66039394933725,33.39500745980605,5730.278114832668,-74.7760319054186,-74.7760319054186,-1.2876044144056493,-1.0000000000000029,止损,1,2025-07-16 23:30:00,5807.376168396781,trend,bullish,2025-07-17 01:30:00,range_bound
