symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
XRP/USDT,long,3.0658712209823564,3.035212508772533,205.48808302461492,623.448,-6.5519999999999685,-6.5519999999999685,-1.0395841663334617,-0.4380651654349584,止损,1,2025-01-19 21:45:00,630.252,grid,bullish,2025-01-19 22:00:00,range_bound
XRP/USDT,long,3.049039312631491,3.018548919505176,206.48187295973062,623.0238059807999,-6.5475420192000096,-6.5475420192000096,-1.0395841663334682,-0.2462095008620416,止损,1,2025-01-19 22:45:00,629.8231765392,grid,bullish,2025-01-19 23:00:00,range_bound
XRP/USDT,long,2.9480478625262982,2.9185673839010353,213.4100316524995,622.5999005832107,-6.543087071610125,-6.543087071610125,-1.0395841663334646,-0.17443930379777464,止损,1,2025-01-19 23:30:00,629.3946448498828,grid,bullish,2025-01-20 00:00:00,range_bound
XRP/USDT,long,2.9985435875788946,2.9685581517031054,209.67342991790954,622.1762836108538,-6.538635155166658,-6.538635155166658,-1.039584166333474,-0.19392996043998037,止损,1,2025-01-20 00:30:00,628.9664047335268,grid,bullish,2025-01-20 00:45:00,range_bound
XRP/USDT,long,3.082703129333222,3.082703129333222,203.81045944933027,628.035826278838,-0.2513148564541169,-0.2513148564541169,-0.03998400639744103,0.0,网格止盈,1,2025-01-20 02:15:00,628.5384559917462,grid,bullish,2025-01-20 02:15:00,range_bound
XRP/USDT,long,3.0658712209823564,3.0658712209823564,204.91906873442494,628.0041732731935,-0.25130219018535155,-0.25130219018535155,-0.03998400639744103,0.0,网格止盈,1,2025-01-21 08:30:00,628.5067776535642,grid,bullish,2025-01-21 08:30:00,range_bound
XRP/USDT,long,3.0322074042806255,3.0018853302378194,207.18365455494236,621.6902837489865,-6.533527638429083,-6.533527638429083,-1.0395841663334604,-0.5874589827181241,止损,1,2025-01-27 00:00:00,628.4751009119706,grid,bullish,2025-01-27 00:30:00,range_bound
XRP/USDT,long,2.9648797708771637,2.9648797708771637,211.7442919853756,627.5452493589852,-0.25111854716245907,-0.25111854716245907,-0.03998400639744103,0.0,网格止盈,1,2025-01-27 01:00:00,628.0474864533102,grid,bullish,2025-01-27 01:00:00,range_bound
XRP/USDT,long,2.981711679228029,2.981711679228029,210.5383734257414,627.5136210784176,-0.25110589078768214,-0.25110589078768214,-0.03998400639744103,0.0,网格止盈,1,2025-01-27 02:00:00,628.015832859993,grid,bullish,2025-01-27 02:00:00,range_bound
XRP/USDT,long,3.01537549592976,3.01537549592976,208.17741885688795,627.4819943919151,-0.2510932350507864,-0.2510932350507864,-0.03998400639744103,0.0,网格止盈,1,2025-01-27 03:30:00,627.9841808620167,grid,bullish,2025-01-27 03:30:00,range_bound
XRP/USDT,long,2.9480478625262982,2.9185673839010353,212.92105120079273,621.1733548006043,-6.528095078745224,-6.528095078745224,-1.0395841663334648,-0.6206902168504002,止损,1,2025-01-27 05:15:00,627.9525304593012,grid,bullish,2025-01-27 05:30:00,range_bound
XRP/USDT,long,3.049039312631491,3.049039312631491,205.72852544543906,627.0234520681265,-0.25090974472514066,-0.25090974472514066,-0.03998400639744102,0.0,网格止盈,1,2025-01-28 02:15:00,627.5252715575768,grid,bullish,2025-01-28 02:15:00,range_bound
XRP/USDT,long,3.1492,3.099081503585897,1327.835105603574,4113.396568262236,-68.22174630453958,-68.22174630453958,-1.6308152343693236,-1.0000000000000036,止损,1,2025-01-28 14:15:00,4183.290961892602,trend,bullish,2025-01-28 20:30:00,range_bound
XRP/USDT,long,3.0322074042806255,3.0322074042806255,205.40791487647874,622.5902646261487,-0.24913576015452132,-0.24913576015452132,-0.03998400639744103,0.0,网格止盈,1,2025-01-29 18:00:00,623.0885361464578,grid,bullish,2025-01-29 18:00:00,range_bound
XRP/USDT,long,3.01537549592976,2.9852217409704624,206.54409711865333,616.3308059840064,-6.477203296517452,-6.477203296517452,-1.0395841663334673,-0.9458556221147237,止损,1,2025-01-31 20:00:00,623.057132484236,grid,bullish,2025-02-01 09:30:00,range_bound
XRP/USDT,long,2.9648797708771637,2.9648797708771637,209.9188833302593,622.1352970107248,-0.24895370028440372,-0.24895370028440372,-0.03998400639744103,0.0,网格止盈,1,2025-02-01 10:45:00,622.6332044112937,grid,bullish,2025-02-01 10:45:00,range_bound
XRP/USDT,long,2.9985435875788946,2.9985435875788946,207.55172114982597,622.1039413917556,-0.2489411530179094,-0.2489411530179094,-0.03998400639744103,0.0,网格止盈,1,2025-02-01 12:45:00,622.6018236977914,grid,bullish,2025-02-01 12:45:00,range_bound
XRP/USDT,long,2.981711679228029,2.981711679228029,208.71284111568207,622.0725873531095,-0.2489286063837973,-0.2489286063837973,-0.03998400639744103,0.0,网格止盈,1,2025-02-01 14:00:00,622.570444565877,grid,bullish,2025-02-01 14:00:00,range_bound
XRP/USDT,long,2.9648797708771637,2.935230973168392,209.88714519475556,615.8183333851559,-6.471817569932964,-6.471817569932964,-1.039584166333473,-1.170657991728898,止损,1,2025-02-01 14:45:00,622.5390670154709,grid,bullish,2025-02-01 19:30:00,range_bound
XRP/USDT,long,2.931215954175433,2.9019037946336783,212.1531659414407,615.3993305911206,-6.467414145258374,-6.467414145258374,-1.0395841663334717,-0.7620480775931415,止损,1,2025-02-01 20:00:00,622.1154914342736,grid,neutral,2025-02-01 20:15:00,range_bound
XRP/USDT,long,2.9480478625262982,2.9480478625262982,210.7983504958162,621.1950491526192,-0.24857745064130418,-0.24857745064130418,-0.03998400639744103,0.0,网格止盈,1,2025-02-02 01:15:00,621.6922040539017,grid,neutral,2025-02-02 01:15:00,range_bound
XRP/USDT,short,2.8963,2.7668330520577795,1001.251284031663,3028.393072170138,128.46897822923248,169.98149154457113,4.1014683295467655,2.9217963727148897,止损,1,2025-02-02 08:15:00,4144.405805112117,trend,neutral,2025-02-02 13:00:00,trending_down
XRP/USDT,short,2.7817,2.8424771644425992,1514.7014236963148,4119.70031480649,-93.74463548954877,-93.74463548954877,-2.224003249927674,-1.0000000000000018,止损,1,2025-02-02 13:15:00,4215.130328276157,trend,neutral,2025-02-02 14:15:00,trending_down
XRP/USDT,short,2.2553,2.0488127467013895,1295.3287993824079,3187.655385133706,266.30034388656156,326.86504070751835,7.82903959460101,3.8800997869827607,止损,1,2025-02-26 16:15:00,4175.033690376633,trend,bearish,2025-02-28 04:45:00,trending_down
XRP/USDT,short,2.0266,2.084114947134283,2126.6883136909287,4185.906191978395,-124.04034454764131,-124.04034454764131,-2.876851190555202,-1.0000000000000036,止损,1,2025-02-28 05:00:00,4311.670515140647,trend,bearish,2025-02-28 13:30:00,range_bound
XRP/USDT,long,2.931215954175433,2.9307,217.85117101660856,638.2009993671268,-0.3678287525568462,-0.3678287525568462,-0.05757902103796078,-0.0022258749939263146,箱体突破,1,2025-03-02 17:30:00,638.8242556509315,grid,bearish,2025-03-02 17:30:00,range_bound
XRP/USDT,long,2.931215954175433,2.9019037946336783,217.83777550208708,631.8888555188763,-6.640707454927593,-6.640707454927593,-1.0395841663334717,-0.36816047827309467,止损,1,2025-03-02 23:30:00,638.7849747989934,grid,bearish,2025-03-03 00:00:00,range_bound
