symbol,side,entry,exit,qty,cash_return,remaining_pnl,total_pnl,total_pct,r,reason,phase,entry_time,cost,trade_type,big_trend,close_time,regime
LINK/USDT,long,23.214645728141086,22.982499270859677,27.138040673879683,623.4480000000001,-6.55199999999996,-6.55199999999996,-1.0395841663334604,-0.3843470300110555,止损,1,2025-01-19 09:45:00,630.252,grid,bullish,2025-01-19 10:00:00,range_bound
LINK/USDT,long,23.891811553269775,23.652893437737077,26.350925571143573,623.0238059807999,-6.547542019200007,-6.547542019200007,-1.0395841663334677,-0.18556383556663786,止损,1,2025-01-20 01:00:00,629.8231765392,grid,bullish,2025-01-20 01:30:00,range_bound
LINK/USDT,long,26.25,25.73658937451322,159.7823460710656,4110.574915493635,-83.71166887183728,-83.71166887183728,-1.995051981061979,-0.999999999999998,止损,1,2025-01-21 21:15:00,4195.964298999218,trend,bullish,2025-01-22 07:30:00,range_bound
LINK/USDT,long,23.722520096987605,23.485294896017727,26.29414808982193,617.2763165464316,-6.48713994753732,-6.48713994753732,-1.0395841663334733,-0.4606342869237013,止损,1,2025-01-27 04:00:00,624.0129618765666,grid,bullish,2025-01-27 05:00:00,range_bound
LINK/USDT,long,23.55322864070543,23.317696354298377,26.46512108156995,616.8563217406535,-6.482726097516957,-6.482726097516957,-1.039584166333464,-0.33529880302551823,止损,1,2025-01-27 14:30:00,623.5883834573058,grid,bullish,2025-01-27 16:45:00,range_bound
LINK/USDT,long,23.383937184423257,23.38393718442326,26.63858199058813,622.6657619788416,-0.24916597117991396,-0.24916597117991396,-0.03998400639742584,8.298630155503967e-15,网格止盈,1,2025-01-28 18:30:00,623.1640939212015,grid,bullish,2025-01-28 18:30:00,range_bound
LINK/USDT,long,23.214645728141086,22.982499270859677,26.831489928040796,616.4055442940612,-6.477988743591549,-6.477988743591549,-1.0395841663334602,-0.6235587360906449,止损,1,2025-01-28 19:30:00,623.1326864508678,grid,bullish,2025-01-28 20:45:00,range_bound
LINK/USDT,short,22.95,22.241869728638072,126.57133076463089,2993.279107032858,88.46706598457901,136.24702008347998,3.281960374688248,1.650039305555964,止损,1,2025-02-02 08:45:00,4151.3913798067115,trend,neutral,2025-02-02 13:45:00,range_bound
LINK/USDT,short,15.07,14.441416716965419,195.38026917915894,3066.0156753081296,121.635018778204,157.97340428229737,3.7541738322866394,2.920623533539788,止损,1,2025-02-28 00:15:00,4207.94058398934,trend,bearish,2025-02-28 02:00:00,trending_down
LINK/USDT,short,14.3,14.3,209.11399870200168,2989.1340493660487,-1.1961320725754496,74.46848228062152,1.7425197753066632,0.0,止损,1,2025-02-28 02:15:00,4273.6090193017135,trend,bearish,2025-02-28 14:00:00,range_bound
LINK/USDT,short,15.51,14.50677114680919,194.17933847573465,3205.3231661951027,193.60162643645805,240.52056971442892,5.588069074327507,3.823841310549138,止损,1,2025-03-08 13:15:00,4304.180326249354,trend,bearish,2025-03-09 15:00:00,trending_down
LINK/USDT,short,14.14,13.576156812695992,217.9581766644984,3203.5900796182746,121.66146158226667,183.7182645471236,4.171133746733316,1.790684696538442,止损,1,2025-03-10 12:30:00,4404.5162706903175,trend,bearish,2025-03-10 15:30:00,trending_down
LINK/USDT,short,13.49,12.743354586178402,232.4257986512255,3307.7095108122694,172.28548700723775,276.3395951390656,6.166960863357542,1.9762660909029042,止损,1,2025-03-10 15:45:00,4480.968847735076,trend,bearish,2025-03-10 19:15:00,trending_down
LINK/USDT,long,15.27,15.27,210.6182785553319,3214.8546570945027,-1.2864564454159675,27.046997565565587,0.5884483141910235,0.0,止损,1,2025-03-25 08:15:00,4596.325099979049,trend,bullish,2025-03-25 14:00:00,trending_up
LINK/USDT,long,15.4,15.82753710952605,209.3215986439688,3311.7559493150866,88.20333019796743,135.1966271552488,2.9346441726441537,1.9736989241610883,止损,1,2025-03-25 14:15:00,4606.917200235381,trend,bullish,2025-03-26 12:00:00,range_bound
